vendor,game_state,score,game_time,market,created_ts,oddSeq,h,a,d,k,ov,ud
vendorB,prematch,,,ou,2020-07-28T06:26:09,1,,,,3/3.5,0.46,0.62
vendorB,prematch,,,ou,2020-07-28T06:26:09,2,,,,3.5/4,0.71,0.38
vendorB,prematch,,,ou,2020-07-28T06:26:09,3,,,,3,0.34,0.81
vendorB,prematch,,,ou,2020-07-28T06:26:09,4,,,,4,0.92,0.28
vendorB,prematch,,,ou,2020-07-28T06:26:09,5,,,,2.5,0.21,1.08
vendorB,prematch,,,ou,2020-07-28T06:26:09,6,,,,4.5,1.18,0.18
vendorB,prematch,,,ou,2020-07-28T06:26:09,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T06:26:09,8,,,,5.5,1.79,0.06
vendorB,prematch,,,ou,2020-07-28T06:26:09,9,,,,1.5,0.04,1.95
vendorB,prematch,,,a-ou_1st,2020-07-28T06:26:09,0,,,,0.5,0.66,0.42
vendorB,prematch,,,ou_2nd,2020-07-28T06:26:09,0,,,,1.5/2,0.45,0.62
vendorB,prematch,,,ou_2nd,2020-07-28T06:26:09,1,,,,2,0.65,0.43
vendorB,prematch,,,ou_2nd,2020-07-28T06:26:09,2,,,,1.5,0.35,0.79
vendorB,prematch,,,ou_2nd,2020-07-28T06:26:09,3,,,,2.5,1.02,0.23
vendorB,prematch,,,ou_2nd,2020-07-28T06:26:09,4,,,,0.5,0.04,1.95
vendorB,prematch,,,ou_1st,2020-07-28T06:48:33,0,,,,1/1.5,0.44,0.63
vendorB,prematch,,,ou_1st,2020-07-28T06:48:33,1,,,,1.5,0.64,0.43
vendorB,prematch,,,ou_1st,2020-07-28T06:48:33,2,,,,1,0.23,1.02
vendorB,prematch,,,ou_1st,2020-07-28T06:48:33,3,,,,0.5,0.12,1.47
vendorB,prematch,,,ou_1st,2020-07-28T06:48:33,4,,,,2.5,1.54,0.10
vendorB,prematch,,,ou_2nd,2020-07-28T06:48:33,0,,,,1.5/2,0.47,0.60
vendorB,prematch,,,ou_2nd,2020-07-28T06:48:33,1,,,,2,0.67,0.41
vendorB,prematch,,,ou_2nd,2020-07-28T06:48:33,2,,,,1.5,0.36,0.77
vendorB,prematch,,,ou_2nd,2020-07-28T06:48:33,3,,,,2.5,1.04,0.22
vendorB,prematch,,,ou_2nd,2020-07-28T06:48:33,4,,,,0.5,0.04,1.89
vendorB,prematch,,,ou,2020-07-28T06:48:33,0,,,,3/3.5,0.48,0.59
vendorB,prematch,,,ou,2020-07-28T06:48:33,1,,,,3.5,0.61,0.46
vendorB,prematch,,,ou,2020-07-28T06:48:33,2,,,,3.5/4,0.75,0.37
vendorB,prematch,,,ou,2020-07-28T06:48:33,3,,,,3,0.36,0.77
vendorB,prematch,,,ou,2020-07-28T06:48:33,4,,,,2.5/3,0.28,0.91
vendorB,prematch,,,ou,2020-07-28T06:48:33,5,,,,2.5,0.22,1.04
vendorB,prematch,,,ou,2020-07-28T06:48:33,6,,,,4.5,1.20,0.17
vendorB,prematch,,,ou,2020-07-28T06:48:33,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T06:48:33,8,,,,5.5,1.85,0.05
vendorB,prematch,,,ou,2020-07-28T06:48:33,9,,,,1.5,0.05,1.89
vendorB,prematch,,,h-ou_1st,2020-07-28T06:48:53,0,,,,0.5,0.33,0.82
vendorB,prematch,,,a-ou_1st,2020-07-28T06:48:53,0,,,,0.5,0.67,0.41
vendorB,prematch,,,ou_1st,2020-07-28T06:51:45,0,,,,1/1.5,0.44,0.63
vendorB,prematch,,,ou_1st,2020-07-28T06:51:45,1,,,,1.5,0.64,0.43
vendorB,prematch,,,ou_1st,2020-07-28T06:51:45,2,,,,1,0.23,1.02
vendorB,prematch,,,ou_1st,2020-07-28T06:51:45,3,,,,0.5,0.12,1.47
vendorB,prematch,,,ou_1st,2020-07-28T06:51:45,4,,,,2.5,1.54,0.10
vendorB,prematch,,,h-ou_1st,2020-07-28T06:51:45,0,,,,0.5,0.33,0.82
vendorB,prematch,,,a-ou_1st,2020-07-28T06:51:45,0,,,,0.5,0.66,0.42
vendorB,prematch,,,ou_2nd,2020-07-28T06:51:45,0,,,,1.5/2,0.47,0.60
vendorB,prematch,,,ou_2nd,2020-07-28T06:51:45,1,,,,2,0.67,0.41
vendorB,prematch,,,ou_2nd,2020-07-28T06:51:45,2,,,,1.5,0.36,0.77
vendorB,prematch,,,ou_2nd,2020-07-28T06:51:45,3,,,,2.5,1.04,0.22
vendorB,prematch,,,ou_2nd,2020-07-28T06:51:45,4,,,,0.5,0.04,1.89
vendorB,prematch,,,ou,2020-07-28T06:51:45,0,,,,3/3.5,0.48,0.59
vendorB,prematch,,,ou,2020-07-28T06:51:45,1,,,,3.5,0.61,0.46
vendorB,prematch,,,ou,2020-07-28T06:51:45,2,,,,3.5/4,0.75,0.37
vendorB,prematch,,,ou,2020-07-28T06:51:45,3,,,,3,0.36,0.77
vendorB,prematch,,,ou,2020-07-28T06:51:45,4,,,,2.5/3,0.28,0.91
vendorB,prematch,,,ou,2020-07-28T06:51:45,5,,,,2.5,0.22,1.04
vendorB,prematch,,,ou,2020-07-28T06:51:45,6,,,,4.5,1.20,0.17
vendorB,prematch,,,ou,2020-07-28T06:51:45,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T06:51:45,8,,,,5.5,1.85,0.05
vendorB,prematch,,,ou,2020-07-28T06:51:45,9,,,,1.5,0.05,1.89
vendorB,prematch,,,ou_1st,2020-07-28T06:52:06,0,,,,1/1.5,0.44,0.63
vendorB,prematch,,,ou_1st,2020-07-28T06:52:06,1,,,,1.5,0.63,0.44
vendorB,prematch,,,ou_1st,2020-07-28T06:52:06,2,,,,1,0.23,1.02
vendorB,prematch,,,ou_1st,2020-07-28T06:52:06,3,,,,0.5,0.12,1.47
vendorB,prematch,,,ou_1st,2020-07-28T06:52:06,4,,,,2.5,1.54,0.10
vendorB,prematch,,,h-ou_1st,2020-07-28T06:52:06,0,,,,0.5,0.34,0.81
vendorB,prematch,,,a-ou_1st,2020-07-28T06:52:06,0,,,,0.5,0.65,0.42
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:06,0,,,,1.5/2,0.47,0.60
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:06,1,,,,2,0.67,0.41
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:06,2,,,,1.5,0.36,0.77
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:06,3,,,,2.5,1.04,0.22
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:06,4,,,,0.5,0.04,1.89
vendorB,prematch,,,ou,2020-07-28T06:52:06,0,,,,3/3.5,0.48,0.59
vendorB,prematch,,,ou,2020-07-28T06:52:06,1,,,,3.5,0.61,0.46
vendorB,prematch,,,ou,2020-07-28T06:52:06,2,,,,3.5/4,0.75,0.37
vendorB,prematch,,,ou,2020-07-28T06:52:06,3,,,,3,0.36,0.78
vendorB,prematch,,,ou,2020-07-28T06:52:06,4,,,,2.5/3,0.28,0.91
vendorB,prematch,,,ou,2020-07-28T06:52:06,5,,,,2.5,0.22,1.04
vendorB,prematch,,,ou,2020-07-28T06:52:06,6,,,,4.5,1.20,0.17
vendorB,prematch,,,ou,2020-07-28T06:52:06,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T06:52:06,8,,,,5.5,1.85,0.05
vendorB,prematch,,,ou,2020-07-28T06:52:06,9,,,,1.5,0.04,1.89
vendorB,prematch,,,h-ou_1st,2020-07-28T06:52:44,0,,,,0.5,0.34,0.80
vendorB,prematch,,,a-ou_1st,2020-07-28T06:52:44,0,,,,0.5,0.64,0.43
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:44,0,,,,1.5/2,0.47,0.60
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:44,1,,,,2,0.67,0.41
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:44,2,,,,1.5,0.36,0.77
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:44,3,,,,2.5,1.04,0.22
vendorB,prematch,,,ou_2nd,2020-07-28T06:52:44,4,,,,0.5,0.04,1.89
vendorB,prematch,,,ou,2020-07-28T06:52:44,0,,,,3/3.5,0.48,0.59
vendorB,prematch,,,ou,2020-07-28T06:52:44,1,,,,3.5,0.61,0.46
vendorB,prematch,,,ou,2020-07-28T06:52:44,2,,,,3.5/4,0.75,0.37
vendorB,prematch,,,ou,2020-07-28T06:52:44,3,,,,3,0.36,0.78
vendorB,prematch,,,ou,2020-07-28T06:52:44,4,,,,2.5/3,0.28,0.91
vendorB,prematch,,,ou,2020-07-28T06:52:44,5,,,,2.5,0.22,1.04
vendorB,prematch,,,ou,2020-07-28T06:52:44,6,,,,4.5,1.20,0.17
vendorB,prematch,,,ou,2020-07-28T06:52:44,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T06:52:44,8,,,,5.5,1.85,0.05
vendorB,prematch,,,ou,2020-07-28T06:52:44,9,,,,1.5,0.04,1.89
vendorB,prematch,,,ou,2020-07-28T06:57:53,0,,,,3.5,0.59,0.48
vendorB,prematch,,,ou,2020-07-28T06:57:53,1,,,,3/3.5,0.46,0.61
vendorB,prematch,,,ou,2020-07-28T06:57:53,2,,,,3.5/4,0.72,0.38
vendorB,prematch,,,ou,2020-07-28T06:57:53,3,,,,3,0.34,0.80
vendorB,prematch,,,ou,2020-07-28T06:57:53,4,,,,4,0.92,0.28
vendorB,prematch,,,ou,2020-07-28T06:57:53,5,,,,2.5,0.21,1.08
vendorB,prematch,,,ou,2020-07-28T06:57:53,6,,,,4.5,1.18,0.18
vendorB,prematch,,,ou,2020-07-28T06:57:53,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T06:57:53,8,,,,5.5,1.79,0.06
vendorB,prematch,,,ou,2020-07-28T06:57:53,9,,,,1.5,0.04,1.95
vendorB,prematch,,,ou_1st,2020-07-28T06:57:53,0,,,,1.5,0.62,0.45
vendorB,prematch,,,ou_1st,2020-07-28T06:57:53,1,,,,1/1.5,0.43,0.64
vendorB,prematch,,,ou_1st,2020-07-28T06:57:53,2,,,,1.5/2,0.85,0.32
vendorB,prematch,,,ou_1st,2020-07-28T06:57:53,3,,,,0.5,0.11,1.50
vendorB,prematch,,,ou_1st,2020-07-28T06:57:53,4,,,,2.5,1.54,0.10
vendorB,prematch,,,ou_2nd,2020-07-28T06:57:53,0,,,,1.5/2,0.46,0.62
vendorB,prematch,,,ou_2nd,2020-07-28T06:57:53,1,,,,2,0.65,0.42
vendorB,prematch,,,ou_2nd,2020-07-28T06:57:53,2,,,,1.5,0.35,0.79
vendorB,prematch,,,ou_2nd,2020-07-28T06:57:53,3,,,,2.5,1.02,0.23
vendorB,prematch,,,ou_2nd,2020-07-28T06:57:53,4,,,,0.5,0.04,1.95
vendorB,prematch,,,h-ou_1st,2020-07-28T06:58:13,0,,,,0.5,0.34,0.80
vendorB,prematch,,,a-ou_1st,2020-07-28T06:58:13,0,,,,0.5,0.62,0.45
vendorB,prematch,,,ou_1st,2020-07-28T06:58:56,0,,,,1.5,0.62,0.46
vendorB,prematch,,,ou_1st,2020-07-28T06:58:56,1,,,,1/1.5,0.42,0.66
vendorB,prematch,,,ou_1st,2020-07-28T06:58:56,2,,,,1.5/2,0.83,0.33
vendorB,prematch,,,ou_1st,2020-07-28T06:58:56,3,,,,0.5,0.11,1.50
vendorB,prematch,,,ou_1st,2020-07-28T06:58:56,4,,,,2.5,1.50,0.11
vendorB,prematch,,,h-ou_1st,2020-07-28T06:58:56,0,,,,0.5,0.34,0.80
vendorB,prematch,,,a-ou_1st,2020-07-28T06:58:56,0,,,,0.5,0.61,0.46
vendorB,prematch,,,ou_2nd,2020-07-28T06:58:56,0,,,,2,0.63,0.44
vendorB,prematch,,,ou_2nd,2020-07-28T06:58:56,1,,,,1.5/2,0.44,0.63
vendorB,prematch,,,ou_2nd,2020-07-28T06:58:56,2,,,,1.5,0.34,0.81
vendorB,prematch,,,ou_2nd,2020-07-28T06:58:56,3,,,,2/2.5,0.83,0.32
vendorB,prematch,,,ou_2nd,2020-07-28T06:58:56,4,,,,2.5,1.00,0.25
vendorB,prematch,,,ou_2nd,2020-07-28T06:58:56,5,,,,0.5,0.04,1.95
vendorB,prematch,,,ou,2020-07-28T06:58:56,0,,,,3.5,0.57,0.51
vendorB,prematch,,,ou,2020-07-28T06:58:56,1,,,,3/3.5,0.44,0.63
vendorB,prematch,,,ou,2020-07-28T06:58:56,2,,,,3.5/4,0.69,0.40
vendorB,prematch,,,ou,2020-07-28T06:58:56,3,,,,3,0.33,0.83
vendorB,prematch,,,ou,2020-07-28T06:58:56,4,,,,4,0.89,0.29
vendorB,prematch,,,ou,2020-07-28T06:58:56,5,,,,2.5,0.20,1.10
vendorB,prematch,,,ou,2020-07-28T06:58:56,6,,,,4.5,1.14,0.19
vendorB,prematch,,,ou,2020-07-28T06:58:56,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T06:58:56,8,,,,5.5,1.79,0.06
vendorB,prematch,,,ou,2020-07-28T06:58:56,9,,,,1.5,0.04,1.95
vendorB,prematch,,,ou_1st,2020-07-28T07:00:03,0,,,,1.5,0.62,0.45
vendorB,prematch,,,ou_1st,2020-07-28T07:00:03,1,,,,1/1.5,0.43,0.64
vendorB,prematch,,,ou_1st,2020-07-28T07:00:03,2,,,,1.5/2,0.84,0.32
vendorB,prematch,,,ou_1st,2020-07-28T07:00:03,3,,,,0.5,0.11,1.50
vendorB,prematch,,,ou_1st,2020-07-28T07:00:03,4,,,,2.5,1.54,0.10
vendorB,prematch,,,h-ou_1st,2020-07-28T07:00:03,0,,,,0.5,0.36,0.78
vendorB,prematch,,,a-ou_1st,2020-07-28T07:00:03,0,,,,0.5,0.60,0.47
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:03,0,,,,1.5/2,0.45,0.62
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:03,1,,,,2,0.64,0.43
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:03,2,,,,1.5,0.35,0.80
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:03,3,,,,2.5,1.02,0.23
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:03,4,,,,0.5,0.04,1.95
vendorB,prematch,,,ou,2020-07-28T07:00:03,0,,,,3.5,0.58,0.50
vendorB,prematch,,,ou,2020-07-28T07:00:03,1,,,,3/3.5,0.45,0.62
vendorB,prematch,,,ou,2020-07-28T07:00:03,2,,,,3.5/4,0.71,0.38
vendorB,prematch,,,ou,2020-07-28T07:00:03,3,,,,3,0.34,0.81
vendorB,prematch,,,ou,2020-07-28T07:00:03,4,,,,4,0.91,0.28
vendorB,prematch,,,ou,2020-07-28T07:00:03,5,,,,2.5,0.21,1.08
vendorB,prematch,,,ou,2020-07-28T07:00:03,6,,,,4.5,1.16,0.18
vendorB,prematch,,,ou,2020-07-28T07:00:03,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T07:00:03,8,,,,5.5,1.79,0.06
vendorB,prematch,,,ou,2020-07-28T07:00:03,9,,,,1.5,0.04,1.95
vendorB,prematch,,,ou,2020-07-28T07:00:49,0,,,,3.5,0.58,0.50
vendorB,prematch,,,ou,2020-07-28T07:00:49,1,,,,3/3.5,0.45,0.62
vendorB,prematch,,,ou,2020-07-28T07:00:49,2,,,,3.5/4,0.71,0.38
vendorB,prematch,,,ou,2020-07-28T07:00:49,3,,,,3,0.34,0.81
vendorB,prematch,,,ou,2020-07-28T07:00:49,4,,,,4,0.91,0.28
vendorB,prematch,,,ou,2020-07-28T07:00:49,5,,,,2.5,0.21,1.08
vendorB,prematch,,,ou,2020-07-28T07:00:49,6,,,,4.5,1.16,0.18
vendorB,prematch,,,ou,2020-07-28T07:00:49,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T07:00:49,8,,,,5.5,1.79,0.06
vendorB,prematch,,,ou,2020-07-28T07:00:49,9,,,,1.5,0.04,1.95
vendorB,prematch,,,h-ou_1st,2020-07-28T07:00:49,0,,,,0.5,0.36,0.77
vendorB,prematch,,,a-ou_1st,2020-07-28T07:00:49,0,,,,0.5,0.59,0.48
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:49,0,,,,1.5/2,0.45,0.62
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:49,1,,,,2,0.64,0.43
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:49,2,,,,1.5,0.35,0.80
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:49,3,,,,2.5,1.02,0.23
vendorB,prematch,,,ou_2nd,2020-07-28T07:00:49,4,,,,0.5,0.04,1.95
vendorB,prematch,,,ou_1st,2020-07-28T07:01:58,0,,,,1.5,0.62,0.45
vendorB,prematch,,,ou_1st,2020-07-28T07:01:58,1,,,,1/1.5,0.43,0.64
vendorB,prematch,,,ou_1st,2020-07-28T07:01:58,2,,,,1.5/2,0.84,0.32
vendorB,prematch,,,ou_1st,2020-07-28T07:01:58,3,,,,0.5,0.11,1.50
vendorB,prematch,,,ou_1st,2020-07-28T07:01:58,4,,,,2.5,1.54,0.10
vendorB,prematch,,,h-ou_1st,2020-07-28T07:01:58,0,,,,0.5,0.37,0.76
vendorB,prematch,,,a-ou_1st,2020-07-28T07:01:58,0,,,,0.5,0.58,0.50
vendorB,prematch,,,ou_2nd,2020-07-28T07:01:58,0,,,,1.5/2,0.45,0.62
vendorB,prematch,,,ou_2nd,2020-07-28T07:01:58,1,,,,2,0.64,0.43
vendorB,prematch,,,ou_2nd,2020-07-28T07:01:58,2,,,,1.5,0.35,0.80
vendorB,prematch,,,ou_2nd,2020-07-28T07:01:58,3,,,,2.5,1.02,0.23
vendorB,prematch,,,ou_2nd,2020-07-28T07:01:58,4,,,,0.5,0.04,1.95
vendorB,prematch,,,ou,2020-07-28T07:01:58,0,,,,3.5,0.58,0.50
vendorB,prematch,,,ou,2020-07-28T07:01:58,1,,,,3/3.5,0.45,0.62
vendorB,prematch,,,ou,2020-07-28T07:01:58,2,,,,3.5/4,0.71,0.38
vendorB,prematch,,,ou,2020-07-28T07:01:58,3,,,,3,0.34,0.81
vendorB,prematch,,,ou,2020-07-28T07:01:58,4,,,,4,0.91,0.28
vendorB,prematch,,,ou,2020-07-28T07:01:58,5,,,,2.5,0.21,1.08
vendorB,prematch,,,ou,2020-07-28T07:01:58,6,,,,4.5,1.16,0.18
vendorB,prematch,,,ou,2020-07-28T07:01:58,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T07:01:58,8,,,,5.5,1.79,0.06
vendorB,prematch,,,ou,2020-07-28T07:01:58,9,,,,1.5,0.04,1.95
vendorB,prematch,,,ou_1st,2020-07-28T07:02:41,0,,,,1.5,0.62,0.45
vendorB,prematch,,,ou_1st,2020-07-28T07:02:41,1,,,,1/1.5,0.43,0.64
vendorB,prematch,,,ou_1st,2020-07-28T07:02:41,2,,,,1.5/2,0.84,0.32
vendorB,prematch,,,ou_1st,2020-07-28T07:02:41,3,,,,0.5,0.11,1.50
vendorB,prematch,,,ou_1st,2020-07-28T07:02:41,4,,,,2.5,1.54,0.10
vendorB,prematch,,,ou_2nd,2020-07-28T07:02:41,0,,,,1.5/2,0.45,0.62
vendorB,prematch,,,ou_2nd,2020-07-28T07:02:41,1,,,,2,0.64,0.43
vendorB,prematch,,,ou_2nd,2020-07-28T07:02:41,2,,,,1.5,0.35,0.80
vendorB,prematch,,,ou_2nd,2020-07-28T07:02:41,3,,,,2.5,1.02,0.23
vendorB,prematch,,,ou_2nd,2020-07-28T07:02:41,4,,,,0.5,0.04,1.95
vendorB,prematch,,,ou,2020-07-28T07:02:41,0,,,,3.5,0.58,0.50
vendorB,prematch,,,ou,2020-07-28T07:02:41,1,,,,3/3.5,0.45,0.62
vendorB,prematch,,,ou,2020-07-28T07:02:41,2,,,,3.5/4,0.71,0.38
vendorB,prematch,,,ou,2020-07-28T07:02:41,3,,,,3,0.34,0.81
vendorB,prematch,,,ou,2020-07-28T07:02:41,4,,,,4,0.91,0.28
vendorB,prematch,,,ou,2020-07-28T07:02:41,5,,,,2.5,0.21,1.08
vendorB,prematch,,,ou,2020-07-28T07:02:41,6,,,,4.5,1.16,0.18
vendorB,prematch,,,ou,2020-07-28T07:02:41,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T07:02:41,8,,,,5.5,1.79,0.06
vendorB,prematch,,,ou,2020-07-28T07:02:41,9,,,,1.5,0.04,1.95
vendorB,prematch,,,h-ou_1st,2020-07-28T07:02:59,0,,,,0.5,0.36,0.77
vendorB,prematch,,,a-ou_1st,2020-07-28T07:02:59,0,,,,0.5,0.59,0.48
vendorB,prematch,,,ou_1st,2020-07-28T07:10:03,0,,,,1/1.5,0.44,0.63
vendorB,prematch,,,ou_1st,2020-07-28T07:10:03,1,,,,1.5,0.63,0.44
vendorB,prematch,,,ou_1st,2020-07-28T07:10:03,2,,,,1,0.23,1.02
vendorB,prematch,,,ou_1st,2020-07-28T07:10:03,3,,,,0.5,0.12,1.47
vendorB,prematch,,,ou_1st,2020-07-28T07:10:03,4,,,,2.5,1.54,0.10
vendorB,prematch,,,ou_2nd,2020-07-28T07:10:03,0,,,,1.5/2,0.46,0.61
vendorB,prematch,,,ou_2nd,2020-07-28T07:10:03,1,,,,2,0.66,0.42
vendorB,prematch,,,ou_2nd,2020-07-28T07:10:03,2,,,,1.5,0.35,0.78
vendorB,prematch,,,ou_2nd,2020-07-28T07:10:03,3,,,,2.5,1.04,0.22
vendorB,prematch,,,ou_2nd,2020-07-28T07:10:03,4,,,,0.5,0.04,1.95
vendorB,prematch,,,ou,2020-07-28T07:10:03,0,,,,3/3.5,0.47,0.60
vendorB,prematch,,,ou,2020-07-28T07:10:03,1,,,,3.5,0.60,0.47
vendorB,prematch,,,ou,2020-07-28T07:10:03,2,,,,3.5/4,0.73,0.37
vendorB,prematch,,,ou,2020-07-28T07:10:03,3,,,,3,0.35,0.78
vendorB,prematch,,,ou,2020-07-28T07:10:03,4,,,,4,0.94,0.27
vendorB,prematch,,,ou,2020-07-28T07:10:03,5,,,,2.5,0.22,1.06
vendorB,prematch,,,ou,2020-07-28T07:10:03,6,,,,4.5,1.20,0.17
vendorB,prematch,,,ou,2020-07-28T07:10:03,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T07:10:03,8,,,,5.5,1.85,0.06
vendorB,prematch,,,ou,2020-07-28T07:10:03,9,,,,1.5,0.04,1.89
vendorB,prematch,,,h-ou_1st,2020-07-28T07:10:14,0,,,,0.5,0.37,0.76
vendorB,prematch,,,a-ou_1st,2020-07-28T07:10:14,0,,,,0.5,0.60,0.47
vendorB,prematch,,,ou_1st,2020-07-28T07:11:58,0,,,,1/1.5,0.45,0.62
vendorB,prematch,,,ou_1st,2020-07-28T07:11:58,1,,,,1.5,0.64,0.43
vendorB,prematch,,,ou_1st,2020-07-28T07:11:58,2,,,,1,0.23,1.00
vendorB,prematch,,,ou_1st,2020-07-28T07:11:58,3,,,,0.5,0.12,1.45
vendorB,prematch,,,ou_1st,2020-07-28T07:11:58,4,,,,2.5,1.60,0.10
vendorB,prematch,,,h-ou_1st,2020-07-28T07:11:58,0,,,,0.5,0.37,0.75
vendorB,prematch,,,ou,2020-07-28T07:11:58,0,,,,3/3.5,0.48,0.59
vendorB,prematch,,,ou,2020-07-28T07:11:58,1,,,,3.5,0.62,0.46
vendorB,prematch,,,ou,2020-07-28T07:11:58,2,,,,3.5/4,0.76,0.37
vendorB,prematch,,,ou,2020-07-28T07:11:58,3,,,,3,0.36,0.76
vendorB,prematch,,,ou,2020-07-28T07:11:58,4,,,,2.5/3,0.29,0.90
vendorB,prematch,,,ou,2020-07-28T07:11:58,5,,,,2.5,0.22,1.04
vendorB,prematch,,,ou,2020-07-28T07:11:58,6,,,,4.5,1.22,0.17
vendorB,prematch,,,ou,2020-07-28T07:11:58,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T07:11:58,8,,,,5.5,1.85,0.05
vendorB,prematch,,,ou,2020-07-28T07:11:58,9,,,,1.5,0.05,1.89
vendorB,prematch,,,a-ou_1st,2020-07-28T07:11:58,0,,,,0.5,0.61,0.46
vendorB,prematch,,,ou_2nd,2020-07-28T07:11:58,0,,,,1.5/2,0.47,0.60
vendorB,prematch,,,ou_2nd,2020-07-28T07:11:58,1,,,,2,0.68,0.40
vendorB,prematch,,,ou_2nd,2020-07-28T07:11:58,2,,,,1.5,0.36,0.77
vendorB,prematch,,,ou_2nd,2020-07-28T07:11:58,3,,,,2.5,1.06,0.22
vendorB,prematch,,,ou_2nd,2020-07-28T07:11:58,4,,,,0.5,0.05,1.89
vendorB,prematch,,,ou,2020-07-28T07:13:03,0,,,,3/3.5,0.48,0.59
vendorB,prematch,,,ou,2020-07-28T07:13:03,1,,,,3.5,0.61,0.46
vendorB,prematch,,,ou,2020-07-28T07:13:03,2,,,,3.5/4,0.76,0.37
vendorB,prematch,,,ou,2020-07-28T07:13:03,3,,,,3,0.36,0.76
vendorB,prematch,,,ou,2020-07-28T07:13:03,4,,,,2.5/3,0.29,0.90
vendorB,prematch,,,ou,2020-07-28T07:13:03,5,,,,2.5,0.22,1.04
vendorB,prematch,,,ou,2020-07-28T07:13:03,6,,,,4.5,1.22,0.17
vendorB,prematch,,,ou,2020-07-28T07:13:03,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T07:13:03,8,,,,5.5,1.85,0.05
vendorB,prematch,,,ou,2020-07-28T07:13:03,9,,,,1.5,0.05,1.89
vendorB,prematch,,,ou_1st,2020-07-28T07:13:03,0,,,,1/1.5,0.45,0.62
vendorB,prematch,,,ou_1st,2020-07-28T07:13:03,1,,,,1.5,0.64,0.43
vendorB,prematch,,,ou_1st,2020-07-28T07:13:03,2,,,,1,0.23,1.00
vendorB,prematch,,,ou_1st,2020-07-28T07:13:03,3,,,,0.5,0.12,1.47
vendorB,prematch,,,ou_1st,2020-07-28T07:13:03,4,,,,2.5,1.54,0.10
vendorB,prematch,,,h-ou_1st,2020-07-28T07:13:03,0,,,,0.5,0.37,0.75
vendorB,prematch,,,a-ou_1st,2020-07-28T07:13:03,0,,,,0.5,0.61,0.47
vendorB,prematch,,,ou_2nd,2020-07-28T07:13:03,0,,,,1.5/2,0.47,0.60
vendorB,prematch,,,ou_2nd,2020-07-28T07:13:03,1,,,,2,0.68,0.40
vendorB,prematch,,,ou_2nd,2020-07-28T07:13:03,2,,,,1.5,0.36,0.77
vendorB,prematch,,,ou_2nd,2020-07-28T07:13:03,3,,,,2.5,1.06,0.22
vendorB,prematch,,,ou_2nd,2020-07-28T07:13:03,4,,,,0.5,0.05,1.89
vendorB,prematch,,,ou,2020-07-28T07:27:45,0,,,,3/3.5,0.48,0.59
vendorB,prematch,,,ou,2020-07-28T07:27:45,1,,,,3.5,0.61,0.46
vendorB,prematch,,,ou,2020-07-28T07:27:45,2,,,,3.5/4,0.76,0.37
vendorB,prematch,,,ou,2020-07-28T07:27:45,3,,,,3,0.36,0.77
vendorB,prematch,,,ou,2020-07-28T07:27:45,4,,,,2.5/3,0.29,0.90
vendorB,prematch,,,ou,2020-07-28T07:27:45,5,,,,2.5,0.22,1.04
vendorB,prematch,,,ou,2020-07-28T07:27:45,6,,,,4.5,1.22,0.17
vendorB,prematch,,,ou,2020-07-28T07:27:45,7,,,,0.5,1.00,2.29
vendorB,prematch,,,ou,2020-07-28T07:27:45,8,,,,5.5,1.85,0.05
vendorB,prematch,,,ou,2020-07-28T07:27:45,9,,,,1.5,0.05,1.89
